1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	took	EPS	take~off	0	((s:dcl\np)/np)/pr	fa(s:dcl\np, fa((s:dcl\np)/np, *
3	off	REL	off	2	pr	* )
4	his	HAS	male	2	np/(n/pp)	fa(np, *
5	jacket	CON	jacket	4	n/pp	rp(n/pp, *
6	.	NIL	.	2	.	* )))))
						
1	Tom	PER	tom	4	n	ba(s:dcl, lx(np, n, * )
2	threw	EPS	throw	4	((s:dcl\np)/np)/np	ba(s:dcl\np, fa((s:dcl\np)/np, *
3	Mary	PER	mary	2	n	lx(np, n, * ))
4	the	DEF	the	0	np/n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, fa(np, *
5	ball	CON	ball	4	n	* ))
6	.	NIL	.	4	.	* ))))
						
1	The	DEF	the	3	np/n	rp(s:dcl, ba(s:dcl, fa(np, *
2	stock~market	CON	stock~market	1	n	* )
3	tumbled	EPS	tumble	0	s:dcl\np	* )
4	.	NIL	.	3	.	* ))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	loaded	EPS	load	0	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, *
3	the	DEF	the	2	np/n	fa(np, *
4	bags	CON	bag	3	n	* ))
5	into	REL	into	2	pp/np	fa(pp, *
6	the	DEF	the	5	np/n	rp(np, fa(np, *
7	trunk	CON	trunk	6	n/pp	fa(n, *
8	of	REL	of	7	pp/np	fa(pp, *
9	his	HAS	male	8	np/n	fa(np, *
10	car	CON	car	9	n	* ))))
11	.	NIL	.	2	.	* )))))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	met	EPS	meet	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, *
3	Mary	PER	mary	2	n	lx(np, n, * ))
4	yesterday	PST	day	2	(s\np)\(s\np)	rp((s\np)\(s\np), *
5	.	NIL	.	2	.	* ))))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	paid	EPS	pay	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	a	DIS	a	2	np/n	rp(np, fa(np, *
4	fine	CON	fine	3	n	* )
5	.	NIL	.	2	.	* ))))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	bamboo	CON	bamboo	1	n	* )
3	bent	EPS	bend	0	s:dcl\np	ba(s:dcl\np, *
4	but	BUT	but	5	conj	*
5	did	PST	do	3	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:b\np), *
6	not	NOT	not	5	(s\np)\(s\np)	* )
7	break	EXS	break	5	s:b\np	rp(s:b\np, *
8	.	NIL	.	3	.	* ))))))
						
1	She	PRO	female	3	np	rp(s:dcl, ba(s:dcl, *
2	dressed	EPS	dress	3	(s:dcl\np)/np	ba(s:dcl\np, ba(s:dcl\np, *
3	herself	REF	female	0	(s:X\np)\((s:X\np)/np)	* )
4	quickly	IST	quickly	3	(s:dcl\np)\(s:dcl\np)	* ))
5	.	NIL	.	3	.	* ))
						
1	Carol	PER	carol	2	n	ba(s:dcl, lx(np, n, * )
2	is	NOW	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
3	studying	EXG	study	4	(s:ng\np)/np	ba(s:ng\np, *
4	Spanish	CON	spanish	2	n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, lx(np, n, * ))
5	.	NIL	.	2	.	* )))))
						
1	Our	HAS	speaker	3	np/(n/pp)	ba(s:dcl, fa(np, *
2	fence	CON	fence	1	n/pp	* )
3	is	NOW	be	0	(s:dcl\np)/(s:pss\np)	rp(s:dcl\np, fa(s:dcl\np, *
4	made	EXS	make	3	(s:pss\np)/pp	fa(s:pss\np, *
5	of	REL	of	4	pp/np	fa(pp, *
6	iron	CON	iron	5	n	lx(np, n, * ))))
7	.	NIL	.	3	.	* )))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	thought	EPS	think	0	(s:dcl\np)/s:dcl	fa(s:dcl\np, *
3	Tom	PER	tom	5	n	ba(s:dcl, lx(np, n, * )
4	hated	EPS	hate	5	(s:dcl\np)/np	ba(s:dcl\np, *
5	me	PRO	speaker	2	np	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, * )
6	.	NIL	.	2	.	* ))))))
						
1	I	PRO	speaker	2	np	ba(s:dcl, ba(s:dcl, *
2	farted	EPS	fart	0	s:dcl\np	ba(s:dcl\np, *
3	in	REL	in	2	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
4	class	CON	class	3	n	lx(np, n, * ))))
5	and	AND	and	8	conj	*
6	the	DEF	the	8	np/n	ba(s:dcl, fa(np, *
7	teacher	ROL	teacher	6	n	* )
8	threw	EPS	throw~out	2	((s:dcl\np)/pr)/np	fa(s:dcl\np, fa((s:dcl\np)/pr, *
9	me	PRO	speaker	8	np	* )
10	out	REL	out	8	pr	rp(pr, *
11	.	NIL	.	2	.	* ))))))
						
1	Half	QUC	0.5	2	n/n	ba(s:dcl, fa(np, bxc(np/n, *
2	an	DIS	an	4	np\n	* )
3	hour	UOM	hour	2	n	* )
4	passed	EPS	pass	0	s:dcl\np	rp(s:dcl\np, *
5	.	NIL	.	4	.	* )))
						
1	What	QUE	entity	0	s:wq/(s:dcl\np)	fa(s:wq, *
2	is	ENS	be	1	(s:dcl\np)/np	fa(s:dcl\np, *
3	the	DEF	the	2	np/n	fa(np, *
4	full	IST	full	5	n/n	fa(n, *
5	name	CON	name	3	n/pp	fa(n, *
6	of	REL	of	5	pp/np	fa(pp, *
7	conductor	ROL	conductor	8	n/n	rp(np, lx(np, n, fa(n, *
8	Seiji	PER	seiji	6	n	* ))
9	?	QUE	?	1	.	* ))))))))
						
1	She	PRO	female	2	np	rp(s:dcl, ba(s:dcl, *
2	's	NOW	be	0	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, *
3	seventeen	QUC	17	2	s:adj\np	* ))
4	.	NIL	.	2	.	* ))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	police	CON	police	1	n	* )
3	showed	EPS	show	0	((s:dcl\np)/np)/np	fa(s:dcl\np, fa((s:dcl\np)/np, *
4	me	PRO	speaker	3	np	* )
5	your	HAS	hearer	3	np/(n/pp)	rp(np, fa(np, *
6	picture	CON	picture	5	n/pp	* )
7	.	NIL	.	3	.	* ))))
						
1	He	PRO	male	2	np	ba(s:dcl, *
2	wants	ENS	want	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	peanut~butter	CON	peanut~butter	2	n	rp(np, lx(np, n, * )
4	.	NIL	.	2	.	* ))))
						
1	It	PRO	time	3	np	ba(s:dcl, *
2	's	NOW	be	3	(s:dcl\np)/np	ba(s:dcl\np, *
3	midnight	CLO	00:00	0	n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, lx(np, n, * ))
4	.	NIL	.	3	.	* ))))
						
1	Not	NOT	not	2	np/np	ba(s:dcl, fa(np, *
2	everyone	AND	person	4	np	* )
3	likes	ENS	like	4	(s:dcl\np)/np	ba(s:dcl\np, *
4	that	DST	that	0	np/n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, fa(np, *
5	book	CON	book	4	n	* ))
6	.	NIL	.	4	.	* ))))
						
1	Tom	PER	tom	4	n	ba(s:dcl, lx(np, n, * )
2	handed	EPS	hand	4	((s:dcl\np)/np)/np	ba(s:dcl\np, fa((s:dcl\np)/np, *
3	Mary	PER	mary	2	n	lx(np, n, * ))
4	a	DIS	a	0	np/n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, fa(np, *
5	cup	CON	cup	4	n/pp	fa(n, *
6	of	REL	of	5	pp/np	fa(pp, *
7	hot	DEG	hot	8	n/n	lx(np, n, fa(n, *
8	coffee	CON	coffee	6	n	* ))))))
9	.	NIL	.	4	.	* ))))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	spent	EPS	spend	0	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, *
3	3000	QUC	3000	4	n/n	lx(np, n, fa(n, *
4	yen	UOM	yen	2	n	* )))
5	on	REL	on	2	pp/np	fa(pp, *
6	a	DIS	a	5	np/n	rp(np, fa(np, *
7	new	IST	new	8	n/n	fa(n, *
8	CD	CON	cd	6	n	* ))
9	.	NIL	.	2	.	* )))))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	waved	EPS	wave	0	(s:dcl\np)/pp	fa(s:dcl\np, *
3	at	REL	at	2	pp/np	fa(pp, *
4	Mary	PER	mary	3	n	rp(np, lx(np, n, * )
5	.	NIL	.	2	.	* )))))
						
1	She	PRO	female	2	np	rp(s:dcl, ba(s:dcl, *
2	's	NOW	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
3	eating	EXG	eat	2	(s:ng\np)/np	fa(s:ng\np, *
4	a	DIS	a	3	np/n	fa(np, *
5	pear	CON	pear	4	n	* ))))
6	.	NIL	.	2	.	* ))
						
1	Tom	PER	tom	2	n	ba(s:dcl, ba(s:dcl, lx(np, n, * )
2	played	EPS	play	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	the	DEF	the	2	np/n	fa(np, *
4	piano	CON	piano	3	n	* )))
5	and	COO	and	7	conj	rp(s:dcl\s:dcl, *
6	Mary	PER	mary	7	n	ba(s:dcl, lx(np, n, * )
7	sang	EPS	sing	2	s:dcl\np	* ))
8	.	NIL	.	2	.	* )))
						
1	Mary	PER	mary	3	n	ba(s:dcl, lx(np, n, * )
2	likes	ENS	like	3	(s:dcl\np)/np	ba(s:dcl\np, *
3	beans	CON	bean	0	n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, lx(np, n, * ))
4	.	NIL	.	3	.	* ))))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	rain	CON	rain	1	n	* )
3	lasted	EPS	last	0	(s:dcl\np)/np	fa(s:dcl\np, *
4	five	QUC	5	5	n/n	rp(np, lx(np, n, fa(n, *
5	days	UOM	day	3	n	* ))
6	.	NIL	.	3	.	* ))))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	criminal	ROL	criminal	1	n	* )
3	escaped	EPS	escape	0	(s:dcl\np)/pp	fa(s:dcl\np, *
4	from	REL	from	3	pp/np	fa(pp, *
5	prison	CON	prison	4	n	rp(np, lx(np, n, * )
6	.	NIL	.	3	.	* )))))
						
1	She	PRO	female	2	np	ba(s:dcl, *
2	killed	EPS	kill	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, *
3	him	PRO	male	2	np	* )
4	with	REL	with	2	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
5	a	DIS	a	4	np/n	rp(np, fa(np, *
6	knife	CON	knife	5	n	* )
7	.	NIL	.	2	.	* )))))
						
1	He	PRO	male	2	np	rp(s:dcl, ba(s:dcl, *
2	's	NOW	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
3	hiding	EXG	hide	2	(s:ng\np)/np	fa(s:ng\np, *
4	something	DIS	entity	3	np	* )))
5	.	NIL	.	2	.	* ))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	was	PST	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
3	babbling	EXG	babble	2	s:ng\np	rp(s:ng\np, *
4	.	NIL	.	2	.	* ))))
						
1	Jump	EXS	jump	0	s:b\np	rp(s:b\np, *
2	.	NIL	.	1	.	* ))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	thought	EPS	think	0	(s:dcl\np)/s:dcl	ba(s:dcl\np, fa(s:dcl\np, *
3	we	PRO	speaker	4	np	ba(s:dcl, *
4	could	POS	could	2	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, *
5	make	EXS	make	4	(s:b\np)/np	fa(s:b\np, *
6	it	PRO	entity	5	np	* ))))
7	by	REL	by	2	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
8	2:30	CLO	14:30	7	n	rp(np, lx(np, n, * )
9	.	NIL	.	2	.	* )))))
						
1	The	DEF	the	3	np/n	rp(s:dcl, ba(s:dcl, fa(np, *
2	restaurant	CON	restaurant	1	n	* )
3	was	PST	be	0	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, *
4	empty	IST	empty	3	s:adj\np	* ))
5	.	NIL	.	3	.	* ))
						
1	She	PRO	female	2	np	ba(s:dcl, *
2	has	NOW	have	0	(s:dcl\np)/(s:pt\np)	fa(s:dcl\np, *
3	married	EXT	marry	4	(s:pt\np)/np	ba(s:pt\np, *
4	nobody	NOT	person	2	np	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, * )
5	.	NIL	.	2	.	* )))))
						
1	None	NOT	person	4	np/pp	ba(s:dcl, fa(np, *
2	of	REL	of	1	pp/np	fa(pp, *
3	us	PRO	speaker	2	np	* ))
4	want	ENS	want	0	(s:dcl\np)/np	fa(s:dcl\np, *
5	that	DST	entity	4	np	rp(np, *
6	.	NIL	.	4	.	* ))))
						
1	A	DIS	a	3	np/n	ba(s:dcl, fa(np, *
2	child	CON	child	1	n	* )
3	is	NOW	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
4	playing	EXG	play	3	(s:ng\np)/np	fa(s:ng\np, *
5	harp	CON	harp	4	n	rp(np, lx(np, n, * )
6	.	NIL	.	3	.	* )))))
						
1	I	PRO	speaker	2	np	rp(s:dcl, ba(s:dcl, *
2	was	PST	be	0	(s:dcl\np)/(s:pss\np)	fa(s:dcl\np, *
3	born	EXS	bear	2	s:pss\np	ba(s:pss\np, *
4	20	QUC	20	5	n/n	ba((s\np)\(s\np), lx(np, n, fa(n, *
5	years	UOM	year	6	n	* ))
6	ago	PST	ago	3	((s\np)\(s\np))\np	* ))))
7	.	NIL	.	2	.	* ))
						
1	She	PRO	female	2	np	rp(s:dcl, ba(s:dcl, *
2	is	NOW	be	0	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, *
3	bored	IST	bored	2	(s:adj\np)/pp	fa(s:adj\np, *
4	with	REL	with	3	pp/np	fa(pp, *
5	this	PRX	this	4	np/n	fa(np, *
6	novel	CON	novel	5	n	* )))))
7	.	NIL	.	2	.	* ))
						
1	Does	NOW	do	0	(s:q/(s:b\np))/np	fa(s:q, fa(s:q/(s:b\np), *
2	that	DST	entity	1	np	* )
3	float	EXS	float	4	(s:b\np)/np	ba(s:b\np, *
4	your	HAS	hearer	1	np/n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, fa(np, *
5	boat	CON	boat	4	n	* ))
6	?	QUE	?	1	.	* ))))
						
1	He	PRO	male	2	np	ba(s:dcl, *
2	's	NOW	be	0	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, *
3	afraid	IST	afraid	2	(s:adj\np)/pp	fa(s:adj\np, *
4	of	REL	of	3	pp/np	fa(pp, *
5	snakes	CON	snake	4	n	rp(np, lx(np, n, * )
6	.	NIL	.	2	.	* ))))))
						
1	She	PRO	female	2	np	ba(s:dcl, ba(s:dcl, *
2	answers	ENS	answer	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	us	PRO	speaker	2	np	* ))
4	whenever	IMP	whenever	2	(s:dcl\s:dcl)/s:dcl	rp(s:dcl\s:dcl, fa(s:dcl\s:dcl, *
5	we	PRO	speaker	6	np	ba(s:dcl, *
6	ask	ENS	ask	4	((s:dcl\np)/np)/np	fa(s:dcl\np, fa((s:dcl\np)/np, *
7	her	PRO	female	6	np	* )
8	a	DIS	a	6	np/n	fa(np, *
9	question	CON	question	8	n	* ))))
10	.	NIL	.	2	.	* )))
						
1	Mr	ROL	mr	2	n/n	ba(s:dcl, lx(np, n, fa(n, *
2	Jones	PER	jones	3	n	* ))
3	is	NOW	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
4	tasting	EXG	taste	3	(s:ng\np)/np	rp(s:ng\np, fa(s:ng\np, *
5	the	DEF	the	4	np/n	fa(np, *
6	soup	CON	soup	5	n	ba(n, *
7	his	HAS	male	6	np/(n/pp)	lx(n\n, s:dcl/np, fc(s:dcl/np, lx(s:X/(s:X\np), np, fa(np, *
8	wife	ROL	wife	7	n/pp	* ))
9	made	EPS	make	7	(s:dcl\np)/np	* )))))
10	.	NIL	.	3	.	* ))))
						
1	"	NIL	"	2	s:wq/s:wq	fa(s:wq, *
2	Whose	HAS	person	0	(s:wq/(s:q/np))/n	ba(s:wq, fa(s:wq, fa(s:wq/(s:q/np), *
3	chair	CON	chair	2	n	* )
4	is	ENS	be	2	(s:q/np)/np	fa(s:q/np, *
5	this	PRX	entity	4	np	* ))
6	?	QUE	?	2	s:wq\s:wq	rp(s:wq\s:wq, *
7	"	NIL	"	6	rrb	* ))))
						
1	"	NIL	"	3	lrb	lp(s:dcl, *
2	It	PRO	entity	3	np	ba(s:dcl, ba(s:dcl, ba(s:dcl, *
3	is	ENS	be	0	(s:dcl\np)/np	fa(s:dcl\np, *
4	mine	HAS	speaker	3	np	* ))
5	.	NIL	.	3	s:dcl\s:dcl	* )
6	"	NIL	"	3	s:dcl\s:dcl	* )))
						
1	He	PRO	male	2	np	ba(s:dcl, *
2	cut	EPS	cut	0	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, *
3	the	DEF	the	2	np/n	fa(np, *
4	rope	CON	rope	3	n	* ))
5	with	REL	with	2	pp/np	fa(pp, *
6	his	HAS	male	5	np/(n/pp)	rp(np, fa(np, *
7	teeth	CON	tooth	6	n/pp	* )
8	.	NIL	.	2	.	* )))))
						
1	Judy	PER	judy	2	n	ba(s:q, ba(s:dcl, lx(np, n, * )
2	is	ENS	be	7	(s:dcl\np)/np	fa(s:dcl\np, bxc((s:dcl\np)/np, *
3	n't	NOT	not	2	(s\np)\(s\np)	* )
4	a	DIS	a	2	np/n	fa(np, *
5	good	IST	good	4	n/(n/pp)	fa(n, *
6	singer	ROL	singer	5	n/pp	* ))))
7	,	NIL	,	0	(s:q\s:dcl)/(s:q/np)	fa(s:q\s:dcl, *
8	is	ENS	be	7	(s:q/np)/np	fa(s:q/np, *
9	she	PRO	female	8	np	rp(np, *
10	?	QUE	?	7	.	* )))))
						
1	There	NIL	there	2	np:thr	ba(s:dcl, *
2	is	ENS	be	0	(s:dcl\np:thr)/np	rp(s:dcl\np:thr, ba(s:dcl\np:thr, fa(s:dcl\np:thr, *
3	a	DIS	a	2	np/n	fa(np, *
4	hole	CON	hole	3	n	* ))
5	in	REL	in	2	((s:dcl\np)\(s:dcl\np))/np	fa((s:dcl\np)\(s:dcl\np), *
6	your	HAS	hearer	5	np/(n/pp)	fa(np, *
7	sock	CON	sock	6	n/pp	* )))
8	.	NIL	.	2	.	* )))
						
1	Everybody	AND	person	2	np	rp(s:dcl, ba(s:dcl, *
2	waited	EPS	wait	0	s:dcl\np	* )
3	.	NIL	.	2	.	* ))
						
1	I	PRO	speaker	2	np	rp(s:dcl, ba(s:dcl, *
2	know	ENS	know	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	a	DIS	a	2	np/n	fa(np, *
4	great	IST	great	6	n/n	ba(n, fa(n, *
5	Italian	GPO	italy	6	n/n	fa(n, *
6	restaurant	CON	restaurant	3	n	* ))
7	on	REL	on	6	(n\n)/np	fa(n\n, *
8	Park~Street	GEO	park~street	7	n	lx(np, n, * ))))))
9	.	NIL	.	2	.	* ))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	ate	EPS	eat	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	every	AND	every	2	np/n	fa(np, *
4	thing	CON	entity	3	n	ba(n, *
5	on	REL	on	4	(n\n)/np	fa(n\n, *
6	the	DEF	the	5	np/n	rp(np, fa(np, *
7	plate	CON	plate	6	n	* )
8	.	NIL	.	2	.	* )))))))
						
1	She	PRO	female	2	np	ba(s:dcl, *
2	's	NOW	be	0	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, *
3	secretly	IST	secretly	5	(s\np)/(s\np)	fa(s:adj\np, *
4	in~love	IST	in~love	5	(s:adj\np)/pp	ba(s:adj\np, *
5	with	REL	with	2	pp/np	rp((s:X\np)\((s:X\np)/pp), lx((s:X\np)\((s:X\np)/pp), pp, fa(pp, *
6	him	PRO	male	5	np	* ))
7	.	NIL	.	2	.	* ))))))
						
1	He	PRO	male	2	np	ba(s:dcl, *
2	works	ENS	work	0	s:dcl\np	ba(s:dcl\np, *
3	in	REL	in	2	((s\np)\(s\np))/np	rp((s\np)\(s\np), fa((s\np)\(s\np), *
4	the	DEF	the	3	np/n	fa(np, *
5	lab	CON	lab	4	n	* ))
6	.	NIL	.	2	.	* ))))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	is	NOW	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
3	sobbing	EXG	sob	2	s:ng\np	rp(s:ng\np, *
4	.	NIL	.	2	.	* ))))
						
1	Apple	ORG	apple	2	n	ba(s:dcl, fa(np, ba(np/(n/pp), lx(np, n, * )
2	's	HAS	's	4	(np/(n/pp))\np	* )
3	profits	CON	profit	2	n/pp	* )
4	rose	EPS	rise	0	s:dcl\np	ba(s:dcl\np, ba(s:dcl\np, *
5	by	REL	by	4	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
6	78	QUC	78	7	n/n	lx(np, n, fa(n, *
7	percent	UOM	percent	5	n	* ))))
8	during	REL	during	4	((s\np)\(s\np))/np	rp((s\np)\(s\np), fa((s\np)\(s\np), *
9	the	DEF	the	8	np/n	fa(np, *
10	last	IST	last	11	n/n	fa(n, *
11	quarter	CON	quarter	9	n/pp	fa(n, *
12	of	REL	of	11	pp/np	fa(pp, *
13	2006	YOC	2006	12	n	lx(np, n, * ))))))
14	.	NIL	.	4	.	* ))))
						
1	She	PRO	female	2	np	rp(s:dcl, ba(s:dcl, *
2	's	NOW	be	0	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, *
3	all~right	IST	all~right	2	s:adj\np	* ))
4	.	NIL	.	2	.	* ))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	drinks	ENS	drink	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, *
3	milk	CON	milk	2	n	lx(np, n, * ))
4	every	AND	every	2	((s\np)\(s\np))/n	rp((s\np)\(s\np), fa((s\np)\(s\np), *
5	morning	CON	morning	4	n	* )
6	.	NIL	.	2	.	* ))))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	is	NOW	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
3	playing	EXG	play	2	(s:ng\np)/np	ba(s:ng\np, fa(s:ng\np, *
4	the	DEF	the	3	np/n	fa(np, *
5	violin	CON	violin	4	n	* ))
6	now	NIL	now	3	(s\np)\(s\np)	rp((s\np)\(s\np), *
7	.	NIL	.	2	.	* )))))
						
1	Vincent~van~Gogh	PER	vincent~van~gogh	3	n	ba(s:dcl, lx(np, n, * )
2	killed	EPS	kill	3	(s:dcl\np)/np	ba(s:dcl\np, ba(s:dcl\np, *
3	himself	REF	male	0	(s:dcl\np)\((s:dcl\np)/np)	* )
4	in	REL	in	3	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
5	1890	YOC	1890	4	n	rp(np, lx(np, n, * )
6	.	NIL	.	3	.	* )))))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	fire	CON	fire	1	n	* )
3	destroyed	EPS	destroy	0	(s:dcl\np)/np	rp(s:dcl\np, fa(s:dcl\np, *
4	the	DEF	the	3	np/n	fa(np, *
5	tall	DEG	tall	6	n/n	fa(n, *
6	building	CON	building	4	n	* )))
7	.	NIL	.	3	.	* )))
						
1	You	PRO	hearer	2	np	rp(s:dcl, ba(s:dcl, *
2	misunderstood	EPS	misunderstand	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	me	PRO	speaker	2	np	* ))
4	.	NIL	.	2	.	* ))
						
1	My	HAS	speaker	3	np/(n/pp)	ba(s:dcl, fa(np, *
2	son	ROL	son	1	n/pp	* )
3	went	EPS	go	0	(s:dcl\np)/pp	fa(s:dcl\np, *
4	to	REL	to	3	pp/np	fa(pp, *
5	Iran	GPE	iran	4	n	rp(np, lx(np, n, * )
6	.	NIL	.	3	.	* )))))
						
1	Dan	PER	dan	2	n	rp(s:dcl, ba(s:dcl, lx(np, n, * )
2	turned	EPS	turn~off	0	((s:dcl\np)/np)/pr	fa(s:dcl\np, fa((s:dcl\np)/np, *
3	off	REL	off	2	pr	* )
4	the	DEF	the	2	np/n	fa(np, *
5	music	CON	music	4	n	* )))
6	.	NIL	.	2	.	* ))
						
1	Nobody	NOT	person	2	np	ba(s:dcl, *
2	told	EPS	tell	0	((s:dcl\np)/(s:to\np))/np	fa(s:dcl\np, fa((s:dcl\np)/(s:to\np), *
3	you	PRO	hearer	2	np	* )
4	to	NIL	to	2	(s:to\np)/(s:b\np)	fa(s:to\np, *
5	talk	EXS	talk	4	s:b\np	rp(s:b\np, *
6	.	NIL	.	2	.	* )))))
						
1	A	DIS	a	3	np/n	ba(s:dcl, fa(np, *
2	man	CON	man	1	n	* )
3	is	NOW	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
4	playing	EXG	play	3	(s:ng\np)/np	fa(s:ng\np, *
5	an	DIS	an	4	np/n	fa(np, *
6	electric~guitar	CON	electric~guitar	5	n	* )))))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	innkeeper	ROL	innkeeper	1	n	* )
3	grinned	EPS	grin	0	s:dcl\np	ba(s:dcl\np, *
4	slyly	IST	slyly	3	(s\np)\(s\np)	rp((s\np)\(s\np), *
5	.	NIL	.	3	.	* ))))
						
1	I	PRO	speaker	3	np	ba(s:dcl, *
2	have	ENS	have	3	(s:dcl\np)/np	ba(s:dcl\np, *
3	a	DIS	a	0	np/n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, fa(np, *
4	pretty	IST	pretty	5	n/n	fa(n, *
5	dog	CON	dog	3	n	* )))
6	.	NIL	.	3	.	* ))))
						
1	We	PRO	speaker	2	np	ba(s:dcl, *
2	elected	EPS	elect	0	((s:dcl\np)/np)/np	fa(s:dcl\np, fa((s:dcl\np)/np, *
3	her	PRO	female	2	np	* )
4	captain	CON	captain	2	n/pp	lx(np, n, fa(n, *
5	of	REL	of	4	pp/np	fa(pp, *
6	our	HAS	speaker	5	np/(n/pp)	rp(np, fa(np, *
7	team	CON	team	6	n/pp	* )
8	.	NIL	.	2	.	* )))))))
						
1	They	PRO	person	2	np	ba(s:dcl, *
2	were	PST	be	0	(s:dcl\np)/(s:pss\np)	ba(s:dcl\np, fa(s:dcl\np, *
3	born	EXS	bear	2	s:pss\np	* )
4	in	REL	in	2	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
5	Thailand	GPE	thailand	4	n	rp(np, lx(np, n, * )
6	.	NIL	.	2	.	* )))))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	is	NOW	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
3	wearing	EXG	wear	4	(s:ng\np)/np	ba(s:ng\np, *
4	a	DIS	a	2	np/n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, fa(np, *
5	tux	CON	tux	4	n	* ))
6	.	NIL	.	2	.	* )))))
						
1	What	QUE	entity	0	s:wq/(s:q/np)	fa(s:wq, *
2	is	ENS	be	1	(s:q/np)/np	fa(s:q/np, *
